page_path,tot,money_diff%,early_diff%,services_diff%,scaleups_diff%,others_diff%
/articles/environment-agency-pensions-world-fund/,131,-0.2170520425,0.4738078314,0.1681398941,-1,0.3250760756
/articles/founders-factory-startup-hub-italy/,131,-0.1857341242,0.2281731928,0.001262766388,0.2463750259,0.2018131848
/articles/how-cee-is-escaping-the-tech-downturn-for-now/,131,0.2683756912,-0.07887010539,0.5853327134,-1,-0.506948437
/articles/pet-tech-industry-recession-brnd/,131,-0.09178036928,0.2281731928,1.503156916,-1,-0.2912383782
/articles/ai-quantum-computing-talent-shortage/,130,-0.1794705405,0.7326689505,0.9338491764,-1,-0.1615752989
/articles/impact-before-profit-ecosia/,130,-0.2268087786,1.227717222,0.6816079794,0.09896721034,-0.4410501993
/articles/scout-programme-dealflow-diversity-ada/,130,-0.005897001015,0.6707879165,-0.3273568082,-1,-0.006311465345
/articles/klarna-layoffs-roles-cities-cuts/,129,-0.2049133145,0.4342968333,-0.2374103349,2.006034341,-0.1237823968
/articles/startups-green-innovation-gap-brnd/,129,-0.2049133145,1.244986348,-0.1526781499,-1,0.03268503238
/articles/buy-sell-crypto-ramp-startups/,128,0.04168779035,0.1312626518,0.2809123281,-0.04330979457,-0.2430888115
/articles/corporate-venture-client-startup-founder/,128,0.3141292124,-0.4972165992,0.7078831041,-1,-0.4323166086
/articles/founders-survive-bad-press/,128,-0.1025459037,0.1312626518,-0.1460584479,0.5944836757,0.07229085038
/articles/travel-tech-covid-planning-lambus/,128,-0.2147276657,0.3826543522,0.6224889489,0.7539320433,-0.1484749129
/articles/xange-vc-220m-fund-early-stage/,128,0.08976568837,0.3826543522,0.02472986248,-0.3622065297,-0.3061647439
/articles/young-techies-dissatisfied-with-jobs/,128,-0.1826757337,0.3826543522,2.159583743,-0.2027581621,-0.5900064396
/articles/healthtech-healthily-raises-20m/,127,0.1468029847,0.0768274411,-0.1393344987,-1,-0.07819739772
/articles/how-to-get-a-job-climate-tech-startup/,127,-0.1923922643,-0.1765437215,0.3770648021,0.9284463983,0.1443066787
/articles/new-fintechs-immigrants-europe/,127,-0.09547933601,0.1401702318,0.8073975527,-1,0.01716149217
/articles/unpredictable-economy-downturn-startups/,127,-0.208544419,1.660397207,0.2049317018,-0.03577680083,-0.4914192539
/articles/build-fully-remote-startup/,126,-0.3162254504,0.787674314,2.03623663,-0.1901035298,-0.4873828988
/articles/czech-credo-ventures-fund-75m-poland/,126,0.4163901384,-0.5530814215,0.7349923597,-1,-0.6155371741
/articles/day-two-sifted-summit-takeaways/,126,-0.2511040648,1.426129426,0.1277450338,0.1338550583,-0.2951514858
/articles/hot-healthtech-startups-2021/,126,0.02566182435,0.5322922691,-0.2192534381,-0.3520828238,-0.1669972105
/articles/how-can-vcs-invest-in-biodiversity/,126,0.1396242493,0.2769102243,-0.04575420214,-0.3520828238,-0.3271900547
/articles/rotating-co-ceo/,126,-0.3162254504,1.61766596,0.6482427418,0.6197929404,-0.5514600364
/articles/startup-founders-policymakers-lobbying/,126,-0.1534219863,0.08537369064,0.7349923597,0.4578136464,-0.1029200729
/articles/zapp-speedy-grocery-delivery-quits-amsterdam/,126,0.1070635564,0.787674314,-0.2192534381,-0.02812423575,-0.5194214676
/articles/current-state-of-saas/,125,0.6738800973,-0.7425748988,-0.4753383104,-1,-0.5801665941
/articles/economy-downturn-demand-robotics-europe/,125,-0.06459641619,0.09405668016,0.3990978389,-0.183624358,-0.03115367871
/articles/food-delivery-couriers-heat/,125,-0.4420399676,0.9306882591,-0.1255638507,2.265502568,0.001141198665
/articles/revolut-storonksy-fundraise-interview/,125,-0.2779340757,0.7376194332,0.3990978389,0.1429258988,0.001141198665
/articles/uk-startups-rd-tax-credit-delays/,125,0.03386711894,0.2871255061,0.224210609,-1,-0.09574343346
/articles/3vc-closes-150m-series-a-fund/,124,0.2241770162,0.7516324931,-0.1185119463,-1,-0.5767808408
/articles/carbon-capture-storage-startups-europe-brnd/,124,-0.007424040952,0.5570066606,-0.1185119463,-1,-0.02334040193
/articles/european-startups-revolutionising-fertiliser/,124,0.009118891698,0.362380828,0.1459344699,-0.1770406835,-0.2186723215
/articles/robert-bosch-corporate-venture-clienting/,124,0.2572628815,-1,0.6748273021,-1,-0.05589572186
/articles/vienna-startup-corporate-divide/,124,-0.1066816369,0.7516324931,0.9392737182,-0.3416325468,-0.4465595611
/articles/why-cee-founders-move-startups-abroad/,124,-0.07359577156,-0.09174611467,-0.4711071678,-1,0.5626553569
/articles/germany-startup-plans-philipp-herkelmann/,123,-0.1994834542,0.8966788453,0.4218473973,-1,-0.01540007999
/articles/klarna-layoffs/,123,-0.1494511701,0.6350679701,0.2441164726,0.6593000853,-0.2451400613
/articles/passionfruit-raises-3-6m-for-gen-z-freelancer-platform/,123,0.4509362393,-0.345972812,0.5107128596,-1,-0.704620024
/articles/sweden-home-of-impact-startups-brnd/,123,-0.4329674467,1.681511471,1.221636558,-1,-0.2451400613
/articles/sweep-73m-carbon-accounting/,123,-0.1494511701,0.4388598137,-0.200210839,-1,0.3456198907
/articles/ai-drug-discovery-startups/,122,0.008847696081,0.3187761333,0.6126896196,-1,-0.2058636711
/articles/april-seed-investments/,122,0.04247595262,-0.1427955134,-0.1936551902,0.003740543401,0.05884843857
/articles/france-first-web3-dedicated-fund/,122,0.3115020049,-0.4724895467,0.7022834874,-1,-0.437486767
/articles/frictionless-international-payments-brnd/,122,-0.3442489975,1.37379704,-0.01446745467,-1,0.1912044934
/articles/open-banking-real-estate/,122,-0.3442489975,1.17598062,0.07512641309,0.6729009057,-0.07350761625
/articles/vc-fund-university-deeptech-founders/,122,0.193803107,-0.1427955134,0.3439080164,-1,-0.2389526848
/articles/feedback-fatigue-how-to-fix/,121,-0.3388295678,1.592866464,0.3550146942,0.1807085731,-0.2993879908
/articles/founder-due-diligence-vc/,121,0.03413836835,0.3961588651,0.1743460683,0.01203591979,-0.3327504674
/articles/volocopter-largest-deeptech-round-news/,121,-0.1862517757,0.7950613979,0.3550146942,0.01203591979,-0.1659380843
/articles/intersectionality-vc-diverse-founders/,120,0.02566182435,1.07817139,0.2752193844,-1,-0.495392541
/articles/nda-startup-steal-idea/,120,-0.2307536317,0.8770580297,1.095003274,0.02046955246,-0.3944710492
/articles/underrated-german-startups-investors/,120,0.2136998255,0.8770580297,-0.5445645056,0.5307043287,-0.7645165191
/articles/angel-syndicates-europe/,119,0.189422956,0.8928316266,-0.08147463308,-1,-0.5929217137
/articles/claimer-startups-claim-tax-credits/,119,0.03428083128,0.4872248495,1.020755807,-0.142462561,-0.6607680948
/articles/steven-bartlett-web3-thirdweb/,119,0.01704281742,-0.3915898343,0.6533456605,0.02904492685,-0.08407385592
/articles/founding-startup-change-world/,118,-0.4263247423,1.795134838,0.4820951683,0.3836875288,-0.3157864963
/articles/metaverse-festival-vr-headset/,118,-0.09602686668,0.977046593,-0.3515833639,-0.3081562356,-0.1105224451
/articles/subscriptions-vrps-open-banking-fintechs-brnd/,118,-0.2872519526,1.726960818,0.7599880124,-1,-0.3842078466
/articles/tech-hiring-drops-in-europe/,118,-0.4958611372,0.977046593,1.686297493,0.7296094109,-0.2815758211
/articles/topi-raises-45m-hardware-as-a-service/,118,0.06043002178,-0.2500857751,0.6673570644,0.03776564657,-0.2473651459
/articles/vc-caution-valuation-survey/,118,0.1299664167,0.2953063885,0.3894642203,-1,-0.3499971715
/articles/earth-overshoot-startup/,117,-0.2986927697,0.4438907921,-0.1591960103,0.9188316371,0.2421106683
/articles/europes-youngest-vcs/,117,0.6480719913,-0.7249731825,-0.6263093379,-1,-0.4824538882
/articles/impact-investment-scale-nordics-unicorns-brnd/,117,-0.2110293659,0.787674314,0.1210719863,0.3955139179,-0.1029200729
/articles/lgbt-angel-syndicate-i3-investing/,117,-0.1759640044,0.8564310184,1.335566638,-0.1278038013,-0.5514600364
/articles/next-after-the-crypto-crash-brnd/,117,-0.2636274082,0.9939444271,-0.1591960103,-1,0.2766137424
/articles/pet-tech-investors/,117,-0.6318137041,-0.5874597737,6.10012258,-1,-0.5169569623
/articles/chief-people-officer-challenges/,116,-0.3280146668,1.288531342,1.449928867,-0.1202848686,-0.5127927982
/articles/israel-startup-ecosystem-tech-vc-brnd/,116,-0.09812494755,0.3176392573,0.6018765666,0.7594302629,-0.3387902261
/articles/carbon-removal-recession-climeworks/,115,0.1951189953,-0.7201901074,0.3306637055,-1,0.05309382749
/articles/fintech-unicorn-payhawk-founder-political/,115,-0.1973081375,0.5389544094,1.186090373,-0.2901081374,-0.2628343208
/articles/uk-tech-hiring/,115,-0.2151457344,0.6788593557,0.7108533356,0.4197837252,-0.2628343208
/articles/fintech-cost-of-living-inflation-crisis/,114,-0.3882017188,0.8347183749,0.1505738807,-0.1048512698,0.3102088409
/articles/italy-first-unicorn-scalapay-tencent-series-b/,114,-0.3342195175,0.1290574615,-0.6164753731,-1,1.018429836
/articles/2022-b2b-fintech-recession/,113,-0.1467945886,0.5661925406,0.6444042631,1.709211201,-0.5713069375
/articles/benchmark-quantum-vc-investing/,113,0.4704178367,-0.5016660098,-0.3228923623,-1,-0.3569604062
/articles/crypto-app-downloads-drop-2022/,113,-0.09233466872,0.3526208305,0.8378635882,-0.09692959959,-0.2855115625
/articles/startup-founder-salary-market-rate/,113,-0.564320641,3.057862491,-0.3228923623,0.4449126406,-0.3926848281
/articles/atomico-fourth-angel-programme/,111,0.1088235939,1.536564905,-0.2122196853,-1,-0.7090551588
/articles/bootstrapping-fintech/,111,-0.2977450572,0.811832075,0.181670472,0.2870787148,0.05467504945
/articles/psychic-crypto-remote-viewing/,111,-0.205343091,0.884305358,-1,-1,0.5274604164
/articles/how-to-survive-web-summit-lisbon/,110,-0.2354157309,1.1208318,0.3911484194,-1,-0.04583316843
/articles/quantum-computing-pharma-industry/,110,0.007013427543,-0.1224144277,0.9873548848,-0.4433802441,-0.2293267899
/articles/dear-sifted-cofounder-differences-should-i-leave/,109,0.1103494979,1.140288972,0.2033524991,-1,-0.6666813115
/articles/eqt-ventures-fund-early-stage/,109,0.05389104887,0.4760613602,0.4039112489,-0.2510315211,-0.4444688525
/articles/photonic-ipronics-elon-musk-tesla/,109,0.223266396,-0.4095754559,2.008381248,-1,-0.777787541
/articles/500-emerging-europe-70m-cee-startups/,108,0.2725804117,0.3407557355,0.01207887652,-1,-0.5140817061
/articles/europe-crypto-regulation-agreement/,108,-0.1072943381,0.2662693057,-0.2915447864,-1,0.382998221
/articles/improbable-profitability-3bn-valuation-news/,108,-0.06930686309,1.83048433,-0.5951684494,-1,-0.364568385
/articles/metaverse-livestreaming-events-condense/,108,0.2345929367,-1,0.5181183148,-1,0.04659324831
/articles/quantonation-vc-fund-quantum-startups/,108,0.06364929933,-0.6275678513,1.428989304,-1,-0.1402984032
/articles/tiimo-planning-app-for-neurodivergent-people/,108,-0.06930686309,1.011133603,0.7205340901,-1,-0.4393250456
/articles/biotech-startups-to-watch/,107,-0.2331500379,0.8795641152,0.9409213595,0.1444518345,-0.3586297717
/articles/embedded-finance-saas-profitability-brnd/,107,-0.3481775322,1.93212002,-0.3870774654,-1,0.05637449362
/articles/how-to-extend-your-runway/,107,-0.2331500379,0.729198986,0.8387676037,0.9074197242,-0.3963574322
/articles/insight-northzone-idoven-series-a/,107,0.3803299318,0.2781035983,-0.08061619815,-0.2370321103,-0.8113616976
/articles/next-gen-nuclear-europe/,107,0.3803299318,-0.5489046124,0.1236913134,-1,-0.3209021112
/articles/metaverse-pets-investment/,106,-0.03239450533,0.8972958521,0.4436445861,0.15524855,-0.5810806001
/articles/payment-fraud-cybercrime-data-brnd/,106,-0.7097183516,1.883889695,0.7529969974,-0.2298343,0.218674618
/articles/climate-tech-hardware/,105,0.1721849421,-0.3870830923,0.04099541585,-1,0.03804962995
/articles/femtechs-france-healthcare/,105,0.2698670206,-0.5403123193,0.5614931238,-1,-0.2695206308
/articles/sequoia-scout-programme-europe/,105,0.1917213578,0.5322922691,-0.5836018337,0.1662509171,-0.4617520437
/articles/digital-nomads-global-office/,104,-0.5266176195,1.243187481,0.1561054859,1.943662171,-0.02960104038
/articles/female-founders-vc-200-billion-club/,104,-0.3688234927,1.707295235,-0.1591960103,0.1774648682,-0.1072329571
/articles/founders-cockroach-plan/,104,-0.1913051,1.397890065,0.05100498715,0.7661973023,-0.495392541
/articles/swedish-solar-alight-buyout/,104,0.02566182435,0.5470258486,-0.3693970077,0.1774648682,-0.2236808323
/articles/uk-accelerators-tech-nation-upscale/,104,-0.03351097321,0.005566801619,1.102009974,-1,-0.1460489155
/articles/bootstrapped-companies-watch/,103,-0.1037906389,-0.3751817932,2.077505865,0.5851954213,-0.4904934395
/articles/brunch-with-naren-shaam/,103,-0.1635379297,0.9525568963,0.4856924867,-1,-0.1377581283
/articles/european-solar-energy-startups/,103,0.2347773419,-0.453284069,0.8040551624,-1,-0.3337221901
/articles/sorare-nba-deal/,103,-0.1037906389,-0.3751817932,-0.2571537567,-1,0.685290931
/articles/company-valuations-startup-ceos-ego/,102,0.06588385668,0.2618877511,0.7145806849,-0.1996317236,-0.4854982771
/articles/takeuchi-blomfield-woodall-summit-event-speakers/,102,-0.3765584989,0.02528379773,0.9289032705,0.800828622,0.2268887239
/articles/visma-startup-most-acquisitions/,102,-0.3363364666,1.602643487,0.5002580993,0.0004603455469,-0.3271900547
/articles/screenloop-bad-hiring-recruitment-startup/,101,-0.106354054,0.4336794003,0.839779027,0.2124390722,-0.3604974777
/articles/starling-2022-financials/,101,0.1779878379,-1,0.6233344356,0.6165854296,-0.2006218471
/articles/vertical-farming-decarbonise/,101,-0.02511351349,-0.1238625887,0.4068898442,-1,0.1590983217
/articles/xavier-niel-payment-stancer/,101,0.01550675678,1.1505191,-0.4588885215,0.2124390722,-0.4804042006
/articles/europes-bootstrapped-startups/,100,-0.199983777,0.5284615385,0.2023497053,0.2245634629,0.009214918009
/articles/social-media-investors-fintech-brnd/,100,-0.07690435809,1.172024291,-0.01625933202,-1,-0.2329966623
/articles/urban-massage-app-sexual-assault/,100,-0.01536464862,-0.1955465587,0.311654224,0.8368451944,-0.1522594689
/articles/climate-quantum-computing-iqm/,99,0.0153016039,-0.106162843,1.318580699,-1,-0.2660255142
/articles/global-scaling-sweden-brnd/,99,-0.606311623,2.250316935,-0.0063225576,-1,0.26406717
/articles/gorillas-fires-employees/,99,-0.1297414824,0.7064163906,-0.3375483717,1.680021047,-0.3068018745
/articles/sustainability-everyday-alternatives-brnd/,99,-0.2955050095,0.8689322374,0.8769462801,-1,0.01940900809
/articles/tech-workspace-community-coworking-canarywharf-brnd/,99,-0.6270320639,2.006543164,-0.0063225576,0.2369327909,0.1825144494
/articles/vcs-stop-chasing-unicorns/,99,-0.3162254504,0.3813846972,-1,7.246218606,-0.6330127571
/articles/ffvc-ukraine-startups-vc-fund-news/,98,0.02566182435,0.1492192019,0.78456357,-1,-0.217343533
/articles/neol-web3-startup-funding-seed/,98,0.234980564,-0.1791291415,0.4499579006,-1,-0.3409208699
/articles/support-your-teams-mental-health/,98,-0.5604306467,1.38052549,1.230704463,-1,0.1533884777
/articles/top-sustainable-packaging-startups/,98,0.06752557228,0.4775675452,0.2268874544,-1,-0.2585359786
/articles/cemex-venture-capital-future-of-construction/,97,0.4380413207,-1,-0.0985194337,-1,-0.1260406896
/articles/companies-carbon-credits-buy/,97,0.184269323,0.3269335114,-1,-0.1583756268,-0.1260406896
/articles/how-to-prepare-for-acquisition/,97,-0.1117980078,1.156266956,-0.0985194337,-1,-0.1260406896
/articles/startups-customer-expectations-brnd/,97,-0.5347513374,2.317333779,-0.3238895753,-1,0.2068961906
/articles/startups-growth-downturn-founders/,97,-0.5347513374,2.317333779,0.577590991,0.6832487463,-0.4589775697
/articles/startups-scaleups-circular-economy-brnd/,97,-0.4924560044,2.068533745,0.01416563709,-1,0.1236619706
/articles/fermentation-tech-scale/,96,0.3461811445,-0.5810138327,-1,-1,0.1774174043
/articles/lightyear-81m-solar-cars/,96,-0.2734895411,0.08936403509,0.5940242305,-0.3622065297,0.3456198907
/articles/seed-investment-march-europe/,96,-0.1025459037,1.430119771,-0.5445645056,0.06298911714,-0.3271900547
/articles/deeptech-wheres-the-smart-money/,95,-0.02832037693,0.947624121,0.725860821,-1,-0.4900808835
/articles/under-radar-8-greek-startups/,95,0.07964402563,0.4395482634,0.6108034329,-1,-0.4050943641
/articles/fertility-startup-apricity-17m/,94,0.3966458885,-0.6576793867,0.395376834,-1,-0.3987655808
/articles/german-venture-network-launches-with-160m/,94,0.2875329284,0.9683435266,-0.1860301802,-1,-0.7852734217
/articles/human-journey-innovation/,94,0.3530007045,-0.4009389267,0.04653262551,-1,-0.3128749494
/articles/inside-dark-stores-lightbulb-moments-how-will-they-survive/,94,-0.4326126078,1.05392368,0.04653262551,1.171211814,0.0736328915
/articles/renewable-energy-crypto-mining/,94,0.003839232342,-0.5720992334,1.209346654,-1,0.03068757584
/articles/startups-reacting-news-cycle/,94,-0.1489189117,1.225083987,0.9767838482,-1,-0.4846562121
/articles/peter-thiel-mondu-series-a/,93,0.05874768965,0.03800444038,-0.1772778165,-0.3416325468,-0.001636855303
/articles/pink-salt-ventures-female-fund/,93,0.1028621767,0.1245048104,-0.4123412975,-1,0.08517733119
/articles/top-supply-chain-startups/,93,-0.05153852802,0.03800444038,0.175317405,1.414013995,-0.2620794148
/articles/czech-fintech-4trans-raises-e3m/,92,0.1371468053,-0.0381534941,0.3069018536,-1,-0.1663007199
/articles/data-compensation-inflation-brnd/,92,-0.4871690878,2.847386024,-0.1683351841,-1,-0.2101796294
/articles/february-seed-investments-europe/,92,0.07025581671,0.2241682802,-1,0.5528884494,0.009214918009
/articles/how-to-give-compassionate-leave/,92,-0.6432480611,4.683638444,-0.5247629623,-1,-0.6928476336
/articles/manage-employees-during-downturn/,92,-0.5317630802,1.798098926,1.257375929,0.3310472423,-0.3856952673
/articles/maria-raga-depop-ceo-departure/,92,0.02566182435,0.3990494631,1.257375929,1.440253278,-1
/articles/top-growth-investors-vcs-scaleups/,92,0.471601748,-0.213034677,-0.5247629623,-1,-0.4295741768
/articles/wayve-autonomous-driving-breakthrough/,92,-0.4648720916,2.235301883,1.257375929,0.5528884494,-0.7806054526
/articles/heura-plant-based-meat-e20m/,90,-0.08830060058,0.4301394512,1.186090373,-1,-0.2823360583
/articles/psychedelic-startups-numbers/,90,-0.2478479955,1.055825461,0.9431914429,-1,-0.1926280656
/articles/solo-gp-vc-europe/,90,0.572681464,-0.3743139901,-0.2713032089,-1,-0.6411680292
/articles/bootstrapping-startup-better-than-vc/,89,-0.2624454297,0.626984488,1.947537582,-1,-0.3196303924
/articles/cofounders-business-partner-brnd/,89,-0.7464656165,1.259700678,1.947537582,-1,0.3153812414
/articles/global-brand-marketing-expanding-downturn/,89,-0.6312227148,2.525133057,0.9650250546,-1,-0.1835564708
/articles/polish-air-quality-platform-airly/,89,0.1524290161,0.4462084338,-0.01748747268,-1,-0.3196303924
/articles/brunch-with-luciana-sequoia/,88,0.3986297605,-0.4515090173,0.242096803,-1,-0.4495191356
/articles/deeptech-employee-retention/,88,-0.3473061118,1.102548767,1.608403286,0.1596244914,-0.495392541
/articles/european-tech-startups-q1-2022/,87,0.08460790621,-0.07534087207,0.3820111555,-1,-0.07198628229
/articles/late-stage-investment/,87,-0.05686269025,1.219181907,0.3820111555,-1,-0.4431917694
/articles/menopause-startups/,87,0.2968138009,0.1095909535,0.005099022198,-1,-0.4431917694
/articles/code-first-girls-series-a/,86,0.07336702548,-0.5322945109,0.5251793302,0.661229504,-0.2020161113
/articles/europe-usa-startup-funding-gap/,86,0.431156034,-0.6258356087,-0.4916068899,-1,-0.1550758826
/articles/healthtech-startups-europe-2021/,86,0.5504190368,-0.6258356087,0.2709827752,-1,-0.6714183988
/articles/phagos-bacteriophage-antibiotics-animal-farms/,86,0.26418783,0.1224931739,-0.1103120574,-1,-0.3428367976
/articles/betterme-bootstrapped-health-app-ukraine/,85,-0.2036037599,0.2303405573,0.1573419623,-1,0.4247740019
/articles/cofounder-search-foodlama/,85,-0.1553373211,0.3249821386,1.314683925,-1,-0.1451355989
/articles/data-driven-sourcing-vcs-funding/,84,0.8559594917,-1,-1,-0.02812423575,-0.807768587
/articles/how-to-gen-z-fintech-2022/,84,-0.1697023327,-0.6169269327,1.732612967,-1,0.201446331
/articles/italy-startups-to-watch-2022/,84,-0.07202025416,0.5322922691,0.1711198428,-1,0.009214918009
/articles/lawtech-uk-brnd/,84,-0.7069537645,2.543425872,0.8217419777,-1,0.009214918009
/articles/lgbt-founders/,84,-0.02317921491,-0.04231733179,0.5614931238,-1,0.05727277125
/articles/smart-parcel-startups-instabox-and-budbee-merge/,84,0.001241304722,0.3407557355,0.6916175508,-0.02812423575,-0.4233057611
/articles/top-global-waste-startups-vcs/,84,0.3919696188,-0.04231733179,-0.4795022921,-1,-0.3752479079
/articles/employer-branding-b2b/,83,-0.2338429746,2.004585142,0.1852297205,-1,-0.4163576378
/articles/healthtech-alan-183m-mental-health/,83,-0.1102692608,0.8415199259,-0.07815466187,0.7212739439,-0.3190839107
/articles/kry-layoffs-startup-europe-podcast/,83,-0.2091282318,0.8415199259,0.1852297205,-0.0164148892,-0.07589959315
/articles/neurofenix-raises-7m-to-help-stroke-patients/,83,0.3593108515,0.2599873177,0.05353752929,-1,-0.6595419554
/articles/people-manager-startup/,83,-0.4562756594,0.1630652163,2.819073544,1.458962777,-0.5136313648
/articles/vc-for-a-day/,83,0.9524646777,-0.6123115946,-1,-1,-1
/articles/europes-hydrogen-fuel-industry-mapped/,82,0.05067796641,0.2753530167,-1,-1,0.329209892
/articles/vc-scout-programme-problems/,82,0.2758232449,-0.01895921793,-0.06691264555,1.737845141,-0.852310012
/articles/aumio-app-mental-health-children/,81,0.1649492326,0.2910981157,-0.05539304858,-1,-0.2524333941
/articles/femtech-trends-2022/,81,0.1396242493,-0.106162843,0.349438502,-1,-0.1527578466
/articles/improvise-adapt-pivot-product-market-fit/,81,-0.442850367,0.8869895537,0.8892139028,-1,0.2957821169
/articles/recruitment-tech-platforms-compared/,81,0.01299933269,0.5890438347,0.6193262024,0.007871162921,-0.5514600364
/articles/what-is-venture-partner/,81,0.4181990658,0.489728595,-0.325280749,0.2598389537,-1
/articles/autonomous-driving-heex-technologies/,80,0.2564357348,0.3072368421,-1,-1,-0.09170657379
/articles/bootstrapping-founders-central-and-eastern-europe/,80,-0.3076782686,-0.2961032389,2.005874263,-1,0.2110579016
/articles/fintech-yonder-clearscore-credit-card/,80,-0.05126281248,2.117257085,-1,-1,-0.3944710492
/articles/nftport-web3-atomico-26m/,80,0.2051526436,-0.4972165992,0.7761984283,0.5307043287,-0.5458532869
/articles/societe-generale-fintech-lemonero-investment-12m/,79,-0.09118572526,0.527443243,0.3836015021,0.5500803328,-0.3357066362
/articles/top-green-transport-startups-europe/,79,0.01267876328,-0.1853636038,0.3836015021,1.325120499,-0.3357066362
/articles/dutch-startups-vc-bunq-mollie/,78,-0.0006371967879,0.03135056576,0.1210719863,-1,0.138601446
/articles/greece-startups-climate-tech/,78,0.1834559512,-0.1749195474,0.4013399829,-1,-0.2236808323
/articles/america-climate-bill-europe/,77,0.01234154092,-0.3731531626,0.2775852831,-1,0.2582419757
/articles/gorillas-wework/,77,-0.2807046946,1.298438404,-0.0063225576,0.8553991863,-0.2660255142
/articles/next-uipath-cluj-romania-tech/,77,-0.09422072655,1.507387349,-0.1482764779,-1,-0.3184522632
/articles/the-plate-cofounder-creator-economy/,77,0.03898210778,-0.2686786897,0.8454009645,-1,-0.05631851823
/articles/zilch-bnpl-klarna-valuation/,77,0.1455443752,-0.5821021084,0.8454009645,1.915627293,-0.6854395061
/articles/delivery-hero-tau-systems-particle-accelerators/,76,-0.05531147757,0.6935861922,0.5820390859,-1,-0.2563679552
/articles/sifted-membership-plus-pro/,76,-0.2982313833,1.646228425,0.1505738807,-1,-0.09701823126
/articles/startup-disabled-people-tech/,76,0.3225639314,-0.3649051779,-0.2808913246,-1,-0.1501348059
/articles/13-longevity-startups-investors/,75,0.01198633336,0.7161673414,-0.4170425671,-1,-0.03115367871
/articles/developer-talent-afghanistan/,75,-0.09741759457,0.9306882591,0.1659148657,-1,-0.13880327
/articles/juni-sweden/,75,0.9145687388,-1,-1,0.3606260699,-1
/articles/sifted-podcast-gorillas-exodus/,75,0.03933731534,-0.1419163293,0.4573935822,3.08187821,-0.7847008175
/articles/ukraine-vc-firm-startups-fedoriv/,75,-0.04271563061,-0.2491767881,0.4573935822,-1,0.2379702994
/articles/european-tech-2021-atomico/,74,-0.02977935535,0.8480687165,-1,0.103210327,-0.01806116086
/articles/fastest-growing-fintechs-2021/,74,-0.4733087929,0.521938943,0.03396166304,0.3790129087,0.5820125742
/articles/german-startups-to-watch-2022/,74,-0.08522053504,-0.565160302,0.4770880901,0.6548154905,0.1455953123
/articles/pet-tech-startups-insurance-brnd/,74,-0.3069852538,0.6306488675,0.7725057081,-1,0.2001474701
/articles/red-points-raise/,74,0.3028677228,1.17419849,-1,-1,-0.6181348959
/articles/spacetech-constellr-seed-news/,74,-0.1129411249,0.521938943,1.658758562,-1,-0.4544784227
/articles/top-vcs-female-portfolio/,74,0.02566182435,1.065488565,-0.113747146,-1,-0.3453741072
/articles/climate-scientists-tech/,73,-0.01648866158,-0.4490044923,-1,-1,0.8248817696
/articles/pivot-jennis-jessica-ennis-hill/,73,-0.1288899574,0.3223892186,-0.1016066959,0.6774841958,-0.004609943882
/articles/embarrassing-health-issues-startups/,72,-0.08830060058,0.6759446694,-0.5445645056,-1,0.2334848998
/articles/europe-creator-economy/,72,0.1966054617,-0.106162843,-0.2409408426,-1,-0.04685257744
/articles/fonoa-tax-software-coatue-ireland/,72,-0.002828781883,-1,2.795295787,-1,-0.3271900547
/articles/h2-green-steel-e3-5bn-debt/,72,-0.1737724193,0.005566801619,-0.2409408426,-1,0.6259573679
/articles/kim-angel-investing/,72,0.3390584929,1.011133603,0.06268282034,-1,-1
/articles/university-spinout-startups-to-watch/,72,-0.002828781883,-0.2178924876,1.277177472,-1,-0.1589875683
/articles/digital-nomad-village-madeira/,71,-0.2488110582,1.379369333,-0.07629984228,-1,0.02342921263
/articles/founders-vc-standard-term-sheet/,71,-0.1910272935,1.379369333,0.2316002103,-1,-0.2039995013
/articles/metaverse-metanomic/,71,-0.1621354111,0.926156127,0.3855502366,-1,-0.09028514433
/articles/should-startups-raise-salaries-inflation/,71,-0.1621354111,1.492672635,-0.07629984228,0.1498248478,-0.4314282152
/articles/thinking-of-launching-a-card-heres-everything-you-need-to-know/,71,-0.5088379996,3.532132064,-0.3841998949,0.4372810598,-0.7157141076
/articles/y-combinator-cohort-w22-startups/,71,0.1845671774,-1,-1,-1,0.7057153544
/articles/yaseen-aslam-uber-gig-economy/,71,-0.1910272935,1.492672635,-0.2302498686,-0.1376313641,-0.2608566798
/articles/2022-deeptech-investors/,70,0.2014895657,0.03429728167,0.09304518664,-1,-0.2502974895
/articles/7-ways-to-boost-greek-startups/,70,-0.1208612934,0.03429728167,0.8737917485,-1,0.09571905384
/articles/accel-scouts-europe/,70,0.5238404247,-0.4253903991,-1,-1,-0.2502974895
/articles/brunch-with-cindy-gallop/,70,-0.1208612934,1.068594563,0.09304518664,-1,-0.1349586417
/articles/compliance-risk-regulation-scaling/,70,-0.7948676351,3.826720648,-0.06310412574,-1,-0.1349586417
/articles/fastest-growing-climate-tech-startups/,70,-0.09155666986,0.03429728167,0.249194499,-1,0.2687273255
/articles/pitching-to-vcs-science-of-perception/,70,0.02566182435,0.3790630422,0.8737917485,-1,-0.3656363373
/articles/taavet-sten-startup-fund/,70,0.0549664479,1.183516484,-0.3754027505,0.1662509171,-0.5963140328
